transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,lr_prob,lr_pred,anomaly,risk_score,predicted_fraud
7455,369.1,13,Grocery,0,0,85,4,41,0,0.4603860703351216,0,1,0.2975390858047331,0
7456,1227.01,9,Clothing,0,0,52,3,29,0,0.7133944084243052,0,-1,0.7659430813423524,1
7457,168.46,21,Food,0,0,68,2,41,0,0.05328453821544341,0,1,0.1474470278071378,0
7458,93.37,15,Clothing,0,0,36,2,25,0,0.13867196746967883,0,1,0.0970475557693378,0
7459,45.93,10,Clothing,0,0,81,3,18,0,0.39552933167437604,0,1,0.30108027710517976,0
7460,53.49,21,Food,1,0,50,6,62,0,0.28030214253763175,0,-1,0.6704590702784264,0
7461,117.52,13,Travel,0,0,49,0,42,0,0.07992478454591374,0,1,0.20889420277876874,0
7462,82.39,13,Electronics,0,0,39,0,27,0,0.07719696667874384,0,1,0.23964847728066013,0
7463,441.23,1,Grocery,0,0,98,0,53,0,0.5320982073278436,0,1,0.554108728491205,0
7464,82.68,21,Grocery,0,0,77,2,58,0,0.04943266982261583,0,1,0.18367777960160614,0
7465,84.15,12,Travel,0,0,89,0,24,0,0.09177711565794369,0,1,0.2757849393075755,0
7466,87.08,2,Electronics,0,0,78,2,68,0,0.650488269525824,0,1,0.29985289114470554,0
7467,326.1,17,Travel,0,0,63,0,46,0,0.047793325954382515,0,1,0.3362649852167681,0
7468,189.37,21,Electronics,0,0,75,2,43,0,0.054341622101677305,0,1,0.15996476075868077,0
7469,171.42,3,Food,0,0,44,1,59,0,0.5006651522213964,0,1,0.19786405635231652,0
7470,73.2,20,Food,1,0,88,0,52,0,0.02189074233006772,0,1,0.2879719735019153,0
7471,306.58,20,Clothing,0,0,35,3,49,0,0.11472938225522425,0,1,0.23268874734507441,0
7472,7.04,18,Clothing,0,0,76,2,67,0,0.07843510430221215,0,1,0.2983651445985166,0
7473,368.35,15,Food,0,0,78,0,57,0,0.07093737367719981,0,1,0.4118205468208045,0
7474,129.42,3,Clothing,0,0,93,3,49,0,0.7270946416228329,0,1,0.1290807804997123,0
7475,91.42,18,Food,1,0,31,1,50,0,0.052338174410241585,0,1,0.09648263406736886,0
7476,123.75,22,Travel,0,0,36,2,35,0,0.042692341087375144,0,1,0.17594353934376228,0
7477,198.16,14,Grocery,0,0,26,2,56,0,0.17809362494211076,0,1,0.05656645034552936,0
7478,2.31,0,Food,0,0,45,2,39,0,0.7125646009862859,0,1,0.27789726568558365,0
7479,369.4,15,Food,0,0,93,3,32,0,0.25984689479155115,0,1,0.23859708318804346,0
7480,106.55,14,Food,0,0,60,4,58,0,0.35496913889696685,0,1,0.21273829588013604,0
7481,75.6,15,Clothing,0,0,45,1,40,0,0.08705067672420826,0,1,0.056082029939471076,0
7482,26.78,21,Clothing,0,0,77,5,58,0,0.18542146952607713,0,1,0.4975462738666841,0
7483,104.2,19,Clothing,0,1,43,0,54,0,0.027091622506126546,0,1,0.2822771001508037,0
7484,123.45,0,Clothing,1,0,27,0,30,1,0.5006936738571762,0,1,0.43540950627845654,0
7485,93.05,16,Travel,0,0,84,3,39,0,0.18227082790224386,0,1,0.11073533352304035,0
7486,204.35,4,Food,0,1,97,0,62,0,0.34010376886997,0,1,0.3797176139396472,0
7487,98.33,4,Travel,0,0,58,3,39,0,0.6812286039285774,0,1,0.1335035312399022,0
7488,585.89,6,Clothing,0,0,53,2,46,0,0.5861007100268805,0,1,0.34468373047201767,0
7489,164.61,12,Travel,0,0,98,5,20,0,0.583213499499912,0,1,0.4626260002135176,0
7490,296.56,11,Food,0,0,81,3,36,0,0.4098311888766403,0,1,0.15715937143319034,0
7491,20.85,3,Food,0,0,97,3,61,0,0.7063098266306876,0,1,0.21586601943695072,0
7492,91.14,3,Clothing,0,0,64,2,66,0,0.6074716041487769,0,1,0.2467261285448339,0
7493,73.94,22,Food,0,1,74,2,53,0,0.04093104514774953,0,1,0.19866874829676562,0
7494,151.7,20,Travel,0,0,99,5,68,0,0.23712054247206144,0,1,0.5443027774817196,0
7495,355.34,20,Electronics,0,0,43,2,56,0,0.07553997343053483,0,1,0.2543355609612509,0
7496,14.68,5,Food,0,0,46,2,23,0,0.4940721198721013,0,1,0.15880578579708085,0
7497,13.56,23,Travel,0,0,75,3,31,0,0.05236783497503802,0,1,0.3881632355549876,0
7498,341.86,14,Travel,0,0,73,3,45,0,0.29268168141076656,0,1,0.16142702310558457,0
7499,43.08,20,Travel,1,0,76,1,48,0,0.03490737478120261,0,1,0.12516785333712704,0
7500,198.88,18,Food,0,0,46,3,62,0,0.14569843175588476,0,1,0.18076487503828048,0
7501,140.9,5,Electronics,0,0,86,1,43,0,0.39970707325247995,0,1,0.06558832314191922,0
7502,322.04,11,Clothing,0,0,84,5,68,0,0.6655611759673556,0,-1,0.5706779642659858,0
7503,24.05,13,Clothing,0,0,31,1,23,0,0.11625392695403784,0,1,0.15516271305452686,0
7504,25.02,17,Food,0,0,77,1,59,0,0.05893624558626755,0,1,0.1513801543307169,0
7505,146.48,11,Food,0,0,55,2,20,0,0.2641943377376429,0,1,0.19728947594295604,0
7506,526.65,23,Grocery,0,0,28,1,26,0,0.03168609194211934,0,1,0.5595316085062686,0
7507,96.51,23,Electronics,0,0,31,2,20,0,0.034620191995155244,0,1,0.41633531509648836,0
7508,71.27,14,Travel,0,0,27,1,34,0,0.1026712099499662,0,1,0.04496003489857451,0
7509,167.97,18,Travel,0,0,49,3,44,0,0.14147874405415473,0,1,0.1276275747464066,0
7510,479.82,7,Clothing,0,0,58,1,68,0,0.38987174592501145,0,1,0.4677767103670743,0
7511,326.44,8,Food,0,0,57,2,31,0,0.42965424912572114,0,1,0.1762796218376909,0
7512,972.01,4,Electronics,0,0,62,1,54,0,0.6433547745862548,0,-1,0.729338556736016,1
7513,4.11,4,Clothing,0,0,28,1,57,0,0.4138600968628376,0,1,0.21738085859725972,0
7514,21.56,5,Electronics,0,0,72,3,64,0,0.6231758848734766,0,1,0.2443145939466485,0
7515,169.24,22,Food,0,0,98,3,66,0,0.0725402815073793,0,1,0.38024400638653943,0
7516,309.24,2,Travel,0,0,85,1,21,0,0.5781318636229614,0,1,0.340524585014976,0
7517,60.45,4,Grocery,0,0,89,4,59,0,0.7751659440603421,0,1,0.27783057669654465,0
7518,49.21,0,Electronics,0,0,95,3,65,0,0.8130319415500104,1,1,0.36872182157231725,0
7519,278.34,10,Travel,0,0,85,1,25,0,0.22838462917658325,0,1,0.19183782545778058,0
7520,10.45,20,Electronics,0,0,25,5,28,0,0.21162411814462428,0,1,0.4686958619082592,0
7521,82.99,19,Electronics,0,0,30,4,39,0,0.17301304978580978,0,1,0.23939990014365073,0
7522,126.87,0,Electronics,0,0,98,5,69,0,0.9286761539178254,1,-1,0.6729691505245569,0
7523,147.92,6,Food,0,0,45,0,68,0,0.2512411554099264,0,1,0.43021684922078834,0
7524,234.76,14,Clothing,1,0,91,1,50,0,0.11862932004473047,0,1,0.09140923920456975,0
7525,78.89,16,Electronics,0,0,52,1,59,0,0.07375675694910998,0,1,0.1083815725331576,0
7526,170.73,7,Food,0,0,90,1,61,0,0.32097239660515886,0,1,0.1329653350763685,0
7527,158.47,1,Grocery,0,0,51,1,49,0,0.5899069612332061,0,1,0.1722164943501084,0
7528,142.78,12,Clothing,0,0,56,2,41,0,0.22956793152567345,0,1,0.03033697105281288,0
7529,184.14,11,Food,0,0,36,1,19,0,0.18269334650545732,0,1,0.23020507666968515,0
7530,54.06,4,Grocery,0,0,89,2,48,0,0.5519248538988695,0,1,0.07259607229024066,0
7531,15.92,12,Clothing,0,1,70,1,24,0,0.13609711373335326,0,1,0.1497799572917279,0
7532,22.86,5,Food,0,0,64,4,68,0,0.7340917363611521,0,1,0.4213255876961935,0
7533,45.78,14,Grocery,0,0,33,2,38,0,0.15690485064099605,0,1,0.019989312211466746,0
7534,124.84,22,Food,0,0,86,1,55,0,0.02622583143392468,0,1,0.21897782329483273,0
7535,330.36,21,Grocery,0,0,40,1,29,0,0.037926703303105075,0,1,0.30368186738702957,0
7536,217.49,20,Electronics,0,0,92,2,20,0,0.06617921502354604,0,1,0.3049385120842886,0
7537,280.1,21,Electronics,0,1,64,2,65,0,0.059340218033494506,0,1,0.30366716484215106,0
7538,77.81,10,Clothing,0,0,59,1,33,0,0.19623268173554087,0,1,0.03854736378599164,0
7539,93.35,3,Grocery,0,0,84,4,39,0,0.8104207382007548,1,1,0.24174203848611553,0
7540,90.06,0,Electronics,0,0,94,4,28,0,0.8819200171052374,1,1,0.4117696517701935,0
7541,38.35,14,Clothing,0,0,27,2,56,0,0.1565259561532012,0,1,0.04731831729323051,0
7542,11.37,11,Travel,0,0,77,1,31,0,0.15937683530853083,0,1,0.11362822312884467,0
7543,160.89,8,Electronics,0,1,83,3,59,0,0.5182762886883335,0,1,0.14269024108313674,0
7544,815.36,10,Electronics,0,0,60,1,30,0,0.33282709475956784,0,-1,0.6021653916387212,0
7545,32.85,4,Food,0,0,90,3,33,0,0.6669610681778295,0,1,0.12933999344935396,0
7546,8.61,23,Travel,0,0,61,1,45,0,0.019502553528543427,0,1,0.3406650338272323,0
7547,272.16,6,Grocery,0,1,68,1,24,0,0.38416438662209923,0,1,0.21209307787903264,0
7548,52.4,7,Clothing,0,0,88,1,35,0,0.29518457271462306,0,1,0.04588933307494639,0
7549,318.58,0,Travel,0,0,75,1,32,0,0.6687881452253464,0,1,0.36715001725859175,0
7550,219.09,0,Grocery,0,0,30,3,35,0,0.8358073366945925,1,1,0.3033736634497466,0
7551,524.29,2,Electronics,0,0,93,0,64,0,0.5059574874900996,0,-1,0.625701767880994,0
7552,94.65,7,Clothing,0,0,45,3,28,0,0.5472010408446085,0,1,0.1079925523125918,0
7553,195.23,10,Clothing,0,0,81,0,28,0,0.14093537645066792,0,1,0.27419882349411234,0
7554,112.54,0,Travel,0,1,52,1,68,0,0.6251723332632931,0,1,0.44573958022574334,0
7555,179.25,13,Food,0,0,48,2,56,0,0.20428715723489066,0,1,0.0528463999100832,0
7556,107.48,0,Grocery,0,0,99,1,34,0,0.6220968690813666,0,1,0.260681264622244,0
7557,37.63,5,Travel,0,0,87,3,57,0,0.6264338884721278,0,1,0.16120446707761973,0
7558,127.63,20,Food,0,0,46,0,69,0,0.023142471024387084,0,1,0.43458331700866865,0
7559,135.36,5,Food,0,0,58,3,23,0,0.6464646599788997,0,1,0.18371127145730157,0
7560,299.5,2,Food,0,0,61,4,63,0,0.8637049434885092,1,1,0.4325574333647259,0
7561,239.4,9,Clothing,0,0,65,1,22,0,0.25578386030026445,0,1,0.2138573879109282,0
7562,196.2,11,Grocery,0,0,67,2,50,0,0.2751139394446439,0,1,0.05687760747362986,0
7563,21.66,9,Grocery,0,0,46,2,38,0,0.3175383834146783,0,1,0.0607653965147709,0
7564,229.53,21,Travel,0,0,39,5,26,0,0.21566366670018755,0,1,0.5052426627890777,0
7565,124.88,1,Electronics,0,0,45,2,50,0,0.6987709918922934,0,1,0.14873600013859392,0
7566,404.15,23,Travel,0,1,76,2,22,0,0.04612221948909984,0,1,0.5003199296240016,0
7567,454.34,21,Grocery,0,0,28,2,37,0,0.06907032005680654,0,1,0.30841645264530915,0
7568,10.21,12,Clothing,0,0,71,2,40,0,0.2075815564735084,0,1,0.09293790584559955,0
7569,309.31,15,Travel,0,0,42,3,54,0,0.24978878216539013,0,1,0.1798577325042863,0
7570,6.92,12,Electronics,0,1,95,0,51,0,0.08623326782743881,0,1,0.3133371518105285,0
7571,82.36,3,Travel,0,1,59,0,33,0,0.3543006781423016,0,1,0.272837763718842,0
7572,140.68,3,Food,1,0,31,1,63,1,0.4934533527134291,0,1,0.23915149156393198,0
7573,28.85,10,Electronics,1,0,65,3,44,0,0.39306998838545776,0,1,0.08535414429234653,0
7574,246.9,22,Food,0,0,34,0,21,0,0.017732598722444093,0,1,0.5074652718875217,0
7575,1.51,13,Clothing,0,0,86,4,32,0,0.37344599514776694,0,1,0.27710047472195715,0
7576,33.24,2,Grocery,0,0,89,2,37,0,0.6367989432014833,0,1,0.09525426140579066,0
7577,156.49,18,Travel,0,0,36,3,68,0,0.14083033555939348,0,1,0.3115146510217709,0
7578,225.56,21,Travel,0,0,52,3,60,0,0.09052946752965674,0,1,0.27345470590322757,0
7579,447.23,0,Food,0,0,82,0,22,0,0.5780713817955205,0,-1,0.6701106012559265,0
7580,220.04,4,Food,0,0,80,2,57,0,0.5918442065952388,0,1,0.15661613062854723,0
7581,200.53,16,Grocery,0,0,42,0,33,0,0.05074484730022896,0,1,0.24364820599036802,0
7582,90.26,0,Travel,0,0,89,2,51,0,0.7302837123126537,0,1,0.21775553011500842,0
7583,0.23,18,Grocery,0,1,81,1,64,0,0.048276173740879356,0,1,0.2762909416368355,0
7584,23.04,18,Food,1,0,74,3,31,0,0.12490767299042774,0,1,0.19077318398847362,0
7585,137.66,3,Food,0,0,69,2,44,0,0.6169235297087985,0,1,0.08410233586661482,0
7586,202.38,18,Electronics,0,0,86,3,19,0,0.1448329314772682,0,1,0.3172729805821909,0
7587,97.26,5,Food,0,0,89,1,46,0,0.3897682501070807,0,1,0.06578544934692637,0
7588,236.13,14,Food,0,0,79,2,22,0,0.18232294514492042,0,1,0.1635541162017421,0
7589,132.81,3,Grocery,0,0,62,3,45,0,0.7275554582551685,0,1,0.12983481823736315,0
7590,13.87,23,Electronics,0,0,28,0,19,0,0.011787152648596783,0,-1,0.6280992656462148,0
7591,38.38,0,Electronics,0,1,39,3,51,1,0.810913153698757,1,1,0.2623628508153291,0
7592,329.86,23,Travel,0,1,45,3,20,0,0.06968326672685947,0,-1,0.5715161052649845,0
7593,232.32,16,Clothing,0,0,45,5,58,0,0.4155730958010809,0,1,0.42279884811093754,0
7594,405.28,10,Travel,0,0,75,2,39,0,0.358757408522262,0,1,0.1852529091424249,0
7595,22.51,16,Travel,0,0,59,3,66,0,0.17322492799079517,0,1,0.2454168142955484,0
7596,832.98,22,Travel,0,0,28,4,65,0,0.19867135314458823,0,-1,0.8228712627010277,1
7597,42.29,0,Electronics,0,0,56,2,43,0,0.7206344474804657,0,1,0.2070860399107086,0
7598,2.13,8,Grocery,0,0,36,1,68,0,0.24991242061497385,0,1,0.3065982050156014,0
7599,1073.0,13,Food,0,0,78,3,22,0,0.5022736807627394,0,-1,0.7645875570464792,1
7600,59.4,14,Electronics,0,0,54,1,21,0,0.10132973964692207,0,1,0.16119958113757815,0
7601,198.48,23,Food,0,0,33,2,54,0,0.03838327170556258,0,1,0.2644755575904641,0
7602,34.99,0,Food,0,0,43,1,50,0,0.6063537696223665,0,1,0.24658876185007533,0
7603,156.25,1,Clothing,0,0,54,1,34,0,0.5885106764977945,0,1,0.1941984087279474,0
7604,421.88,17,Travel,0,1,89,2,67,0,0.1331340306241178,0,1,0.36866039126070654,0
7605,69.47,17,Clothing,0,0,69,3,68,0,0.15383145532266987,0,1,0.24466892711982002,0
7606,199.7,5,Travel,0,0,47,0,25,0,0.29646145922018363,0,1,0.3523008408321306,0
7607,37.46,19,Electronics,0,0,29,4,65,0,0.16765880586702875,0,1,0.32145282479745313,0
7608,176.45,7,Food,1,1,91,0,30,0,0.22072626490581299,0,1,0.27721330665013816,0
7609,73.83,0,Clothing,0,0,90,0,43,0,0.4894477810737112,0,1,0.3955395996390371,0
7610,42.71,14,Electronics,0,1,67,1,68,0,0.10088827670954459,0,1,0.21469868287224936,0
7611,67.62,9,Electronics,0,0,26,1,52,0,0.22664269698120595,0,1,0.058810367263768835,0
7612,35.47,3,Travel,0,0,72,1,64,0,0.4680476181019125,0,1,0.23834177949454843,0
7613,417.95,9,Food,0,0,82,2,61,0,0.40727897982458294,0,1,0.2580611482121311,0
7614,91.11,10,Travel,0,0,64,1,64,0,0.19946566277505645,0,1,0.16008363530021968,0
7615,50.65,4,Travel,0,1,77,4,58,0,0.7734629115544241,0,1,0.27460135726502627,0
7616,107.09,8,Electronics,0,1,83,4,58,0,0.6296992148882908,0,1,0.23220200593134596,0
7617,69.56,4,Travel,0,0,92,2,44,0,0.5554014084104715,0,1,0.06495490990784561,0
7618,245.56,10,Grocery,0,0,87,0,63,0,0.14801013119066775,0,1,0.35529718297328733,0
7619,638.65,2,Food,0,0,60,4,51,0,0.8977469768053182,1,-1,0.6297229694676003,0
7620,103.74,3,Travel,0,0,64,3,65,0,0.7228980815576318,0,1,0.2703024170358024,0
7621,355.23,9,Travel,0,0,30,2,47,0,0.39187715468919304,0,1,0.14195529306738106,0
7622,150.19,6,Clothing,0,0,38,2,44,0,0.4812156994149229,0,1,0.0667057727240294,0
7623,30.79,0,Food,0,0,57,1,60,0,0.605956798135241,0,1,0.3183642937155694,0
7624,211.17,5,Food,0,0,43,3,42,0,0.6641043193881935,0,1,0.14030831804175545,0
7625,129.67,7,Travel,0,0,67,4,46,0,0.6765316832987605,0,1,0.1784477372856402,0
7626,189.28,16,Grocery,0,0,78,3,41,0,0.1966716865536923,0,1,0.09907993123711532,0
7627,396.8,23,Clothing,0,0,97,1,34,0,0.028094524527395654,0,1,0.41863049029854,0
7628,104.51,6,Grocery,0,0,85,2,61,0,0.4711876909796184,0,1,0.12134558351554504,0
7629,416.6,0,Travel,0,0,37,1,19,0,0.6888265951286883,0,1,0.5410294940989689,0
7630,250.02,8,Food,0,0,66,1,57,0,0.297064207815199,0,1,0.16017356916492279,0
7631,120.71,10,Food,0,0,42,1,33,0,0.2028780587300202,0,1,0.06135586092844041,0
7632,166.39,18,Grocery,0,1,96,0,20,0,0.034191066837958986,0,1,0.3900247319543324,0
7633,70.9,1,Electronics,0,0,89,0,40,0,0.44183330887023287,0,1,0.3368449818443357,0
7634,739.86,22,Travel,0,0,72,1,24,0,0.046289903541201084,0,-1,0.6769214107278584,0
7635,198.12,10,Food,0,0,60,1,41,0,0.21561613801729715,0,1,0.07499784547061442,0
7636,8.07,2,Electronics,0,0,69,1,25,0,0.5059963548176862,0,1,0.25053230050266756,0
7637,71.18,16,Food,0,0,34,1,38,0,0.07290466540368949,0,1,0.06780032315248966,0
7638,175.74,9,Food,0,0,33,1,34,0,0.24474360055481365,0,1,0.0753343829085067,0
7639,10.44,2,Electronics,0,0,70,0,44,0,0.3824074294951071,0,1,0.36821418022720837,0
7640,4.35,21,Grocery,0,0,41,1,60,0,0.028136701324246716,0,1,0.2973459915543252,0
7641,107.62,2,Travel,0,0,91,0,29,0,0.4040281189332289,0,1,0.32609355620711383,0
7642,72.81,20,Electronics,1,0,57,0,42,0,0.02183111093634528,0,1,0.24919295809809555,0
7643,103.82,6,Electronics,0,0,89,6,56,0,0.872536899621352,1,1,0.5407970270422044,0
7644,54.86,1,Food,1,0,44,1,69,0,0.5665813608825393,0,1,0.40385508832950634,0
7645,32.4,0,Electronics,0,0,90,1,48,0,0.6056389117620044,0,1,0.23622294553782272,0
7646,210.32,6,Travel,0,0,40,1,59,0,0.37204639352657737,0,1,0.15204834100781076,0
7647,130.09,19,Grocery,1,0,97,1,47,0,0.045328290873552016,0,1,0.10095947784553146,0
7648,40.2,10,Grocery,1,1,38,4,59,1,0.522585870090156,0,1,0.24487508697246138,0
7649,69.31,22,Grocery,0,0,25,0,53,0,0.015083145883828286,0,1,0.3662628512536607,0
7650,161.28,5,Travel,0,0,59,0,66,0,0.2907831167911891,0,1,0.39826229627627185,0
7651,13.49,22,Food,0,0,25,1,58,0,0.023621266372050552,0,1,0.3003554776371496,0
7652,28.71,3,Travel,0,0,67,2,39,0,0.5913722519858619,0,1,0.08381094719699993,0
7653,13.69,18,Electronics,0,0,93,2,32,0,0.07829157829688885,0,1,0.1559933313014516,0
7654,301.14,20,Clothing,0,0,99,0,40,0,0.027083205882432692,0,1,0.3616206020063599,0
7655,251.28,18,Clothing,0,0,79,0,51,0,0.03728381420933786,0,1,0.29112727457463194,0
7656,251.93,13,Clothing,0,0,40,2,60,0,0.21614754720805388,0,1,0.12393821840535331,0
7657,226.79,2,Grocery,1,1,91,3,52,1,0.7795478024637189,0,1,0.19653757789321002,0
7658,199.22,3,Travel,0,0,87,3,37,0,0.7397623734526264,0,1,0.14146647834016857,0
7659,116.67,7,Travel,0,0,96,2,68,0,0.42804267149521463,0,1,0.21990359387730332,0
7660,185.04,17,Grocery,0,0,46,4,59,0,0.25261032465973215,0,1,0.234476513163796,0
7661,7.04,3,Electronics,0,0,80,0,46,0,0.3384738311933334,0,1,0.353175957735285,0
7662,174.86,10,Clothing,0,1,76,3,45,0,0.42737275887031106,0,1,0.07967862658376137,0
7663,270.81,15,Clothing,0,0,51,1,26,0,0.10300783389013042,0,1,0.21610299366340563,0
7664,124.9,2,Grocery,0,0,88,4,49,0,0.8420685481882235,1,1,0.2585692604690276,0
7665,79.63,6,Clothing,0,0,69,4,25,0,0.7052095680667929,0,1,0.2454725869476572,0
7666,58.49,1,Food,0,1,91,0,65,0,0.4403517898365458,0,1,0.4723722434773424,0
7667,185.3,0,Travel,0,0,50,2,30,0,0.7470941790114872,0,1,0.2547932579409552,0
7668,212.45,0,Clothing,0,0,37,4,51,0,0.8942570428741563,1,1,0.39888541114492454,0
7669,368.58,5,Clothing,0,0,54,1,64,0,0.4549201201687811,0,1,0.32031509544488806,0
7670,75.43,18,Food,0,0,54,2,42,0,0.08290615842351581,0,1,0.06184650709913447,0
7671,264.36,6,Electronics,0,0,68,4,28,0,0.7411802677787442,0,1,0.30271272895318585,0
7672,148.33,23,Electronics,0,0,72,2,41,0,0.03651740745358018,0,1,0.25652093081964344,0
7673,385.95,4,Food,0,0,33,1,21,0,0.5034038362299499,0,1,0.3804297712100508,0
7674,135.07,20,Electronics,1,0,72,0,52,0,0.02321305924138909,0,1,0.29051017683213276,0
7675,131.23,17,Grocery,0,0,80,2,53,0,0.1035129814267154,0,1,0.05259299142373352,0
7676,155.24,23,Food,0,0,92,1,19,0,0.02227912207781834,0,1,0.47102028544964797,0
7677,249.04,12,Travel,0,0,30,0,47,0,0.1065319405739063,0,1,0.2498458069946587,0
7678,601.85,0,Travel,1,0,89,1,57,0,0.727794615930362,0,-1,0.565908778507953,0
7679,13.75,9,Travel,0,0,91,2,23,0,0.3150974188150433,0,1,0.15069152992356635,0
7680,9.88,8,Clothing,0,0,45,0,59,0,0.16743166680329777,0,1,0.3392303227177815,0
7681,499.21,16,Food,0,0,54,2,66,0,0.16647393031170005,0,1,0.39129952078728625,0
7682,135.86,0,Food,0,1,81,3,24,0,0.8240434636295462,1,1,0.34934200912055735,0
7683,171.77,0,Electronics,0,0,79,0,69,0,0.5147552873540007,0,-1,0.6260871078112035,0
7684,118.55,6,Food,0,0,26,4,30,0,0.7132419235343765,0,1,0.21069394585419549,0
7685,17.7,3,Food,0,0,72,3,60,0,0.7056256425553938,0,1,0.2255662769897393,0
7686,263.05,22,Electronics,0,0,46,1,37,0,0.029749793065486894,0,1,0.2593974945386798,0
7687,247.55,20,Food,0,0,37,1,22,0,0.041987455325827566,0,1,0.3181033852935979,0
7688,67.24,11,Food,0,0,67,2,41,0,0.25047713254799725,0,1,0.013316342327602145,0
7689,65.81,15,Grocery,0,0,99,5,59,0,0.422071551149472,0,1,0.4030033516894322,0
7690,327.45,13,Electronics,0,0,98,1,51,0,0.15092121676090717,0,1,0.16978015441602065,0
7691,13.52,22,Grocery,0,0,73,3,40,0,0.06264382855284438,0,1,0.30631147935284087,0
7692,383.31,9,Clothing,0,0,61,1,26,0,0.2834393362120001,0,1,0.2456844539933769,0
7693,53.39,13,Electronics,0,0,59,2,43,0,0.18468701715089825,0,1,0.01393517527565381,0
7694,161.8,6,Food,1,0,43,4,43,0,0.7223725661431679,0,1,0.20086036092922732,0
7695,494.78,3,Food,0,0,52,1,35,0,0.5770031533787763,0,1,0.3561502501166797,0
7696,204.05,1,Grocery,0,0,81,2,53,0,0.7148296767580316,0,1,0.16582992303298794,0
7697,96.33,23,Grocery,0,0,85,5,34,0,0.1425509529949244,0,1,0.5615162180491242,0
7698,210.54,17,Clothing,0,0,67,3,69,0,0.17252959111482108,0,1,0.32249746294235954,0
7699,75.88,15,Clothing,0,1,84,7,22,0,0.6697350607353841,0,-1,0.6861928658158879,0
7700,58.45,8,Food,0,1,34,4,23,0,0.6166414238674577,0,1,0.2600112974272985,0
7701,1027.58,4,Travel,0,0,91,2,51,0,0.7601191874510794,0,-1,0.7374136719886017,1
7702,250.1,8,Clothing,0,0,48,2,48,0,0.41260622748066667,0,1,0.08956697406786288,0
7703,186.27,7,Food,1,1,98,1,54,0,0.32389638491875206,0,1,0.08435199119239553,0
7704,79.01,23,Clothing,0,1,68,1,37,0,0.020812563429906554,0,1,0.2646671406900028,0
7705,9.07,19,Electronics,0,0,54,0,29,0,0.02461797132469099,0,1,0.37062810660314816,0
7706,5.68,15,Grocery,0,0,69,2,28,0,0.1289037609390303,0,1,0.15703567599682894,0
7707,145.41,19,Food,1,0,84,2,47,0,0.07430470669663422,0,1,0.08560377568473206,0
7708,258.41,17,Clothing,0,0,77,1,67,0,0.07294716251553358,0,1,0.27388898634091996,0
7709,138.75,3,Grocery,0,0,49,3,57,0,0.7292673484597187,0,1,0.19186724195495056,0
7710,330.75,15,Travel,0,0,28,3,31,0,0.25265729488201255,0,1,0.2278798774215276,0
7711,6.12,3,Clothing,0,0,98,1,63,0,0.4609074991255935,0,1,0.28349214343227885,0
7712,82.24,5,Food,0,0,55,1,38,0,0.38585204757904173,0,1,0.05966550412639358,0
7713,48.71,2,Electronics,0,0,43,3,40,0,0.7478977244309895,0,1,0.1690417279486223,0
7714,106.72,17,Grocery,0,0,26,2,53,0,0.10132779675478171,0,1,0.052299047347442174,0
7715,13.52,14,Grocery,0,1,28,3,22,0,0.23034278011525725,0,1,0.2166379761673499,0
7716,554.76,7,Electronics,0,0,62,0,63,0,0.29181524171815976,0,-1,0.5890014630036943,0
7717,45.48,17,Food,0,0,57,3,63,0,0.1506729517475144,0,1,0.16013363468217715,0
7718,459.9,23,Travel,0,0,42,1,20,0,0.029717198875741774,0,-1,0.5844824133834959,0
7719,99.89,22,Electronics,0,0,56,1,49,0,0.025578834913821583,0,1,0.20468854794876196,0
7720,762.35,2,Travel,0,0,57,2,45,0,0.7808362168197122,0,-1,0.5748362244102503,0
7721,145.36,5,Food,0,0,58,0,21,0,0.28539194122058636,0,1,0.37224556424198224,0
7722,480.82,21,Clothing,0,1,75,1,69,0,0.04402933683691839,0,1,0.5391745287906103,0
7723,0.97,20,Clothing,0,0,87,1,56,0,0.033619949831695854,0,1,0.23920949281086865,0
7724,248.27,23,Food,0,0,71,3,43,0,0.0650613625153836,0,1,0.33618798575443753,0
7725,420.04,14,Travel,1,0,90,2,48,0,0.21147500189920607,0,1,0.1933211890218531,0
7726,27.09,11,Electronics,0,0,37,2,27,0,0.2426173727507535,0,1,0.08297990690208072,0
7727,18.19,4,Food,0,0,76,1,29,0,0.4155363397043148,0,1,0.1386851048732789,0
7728,99.48,6,Food,0,0,76,1,34,0,0.3459315570109333,0,1,0.07183744004606758,0
7729,488.38,21,Clothing,0,0,67,2,63,0,0.07163920348337235,0,1,0.4148115783145852,0
7730,140.71,14,Electronics,0,0,85,3,25,0,0.25307109310945397,0,1,0.13801594160009276,0
7731,134.93,6,Clothing,0,0,27,4,28,0,0.716382071178836,0,1,0.2221143837193939,0
7732,27.38,12,Travel,0,0,92,0,25,0,0.0873090165108557,0,1,0.31111661063118273,0
7733,0.14,2,Travel,0,0,83,1,47,0,0.5053994932032225,0,1,0.19070274213245614,0
7734,299.06,22,Grocery,0,0,78,1,36,0,0.030767400918016965,0,1,0.2935492068605238,0
7735,16.5,12,Food,1,0,93,2,35,0,0.20838790311726108,0,1,0.0811634470515281,0
7736,180.85,2,Electronics,0,0,26,5,25,1,0.9031202422926935,1,1,0.5112763004491712,0
